"2014 Form EIA-860 Data - Schedule 3, 'Generator Data' (Retired & Canceled Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,"Turbines, Inverters, or Hydrokinetic Buoys",Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Cofire Fuels?,Switch Between Oil and Natural Gas?
13902,NorthWestern Energy,2193,Rainbow (MT),MT,Cascade,RAI4,Conventional Hydroelectric,HY,,S,X,X,,,4.0, ,4.0,4.0, ,, , ,RE,X,7,1910,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,,
13902,NorthWestern Energy,2193,Rainbow (MT),MT,Cascade,RAI5,Conventional Hydroelectric,HY,,S,X,X,,,4.0, ,4.0,4.0, ,, , ,RE,X,7,1910,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,,
13902,NorthWestern Energy,2193,Rainbow (MT),MT,Cascade,RAI6,Conventional Hydroelectric,HY,,S,X,X,,,4.0, ,4.0,4.0, ,, , ,RE,X,7,1910,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,,
13902,NorthWestern Energy,2193,Rainbow (MT),MT,Cascade,RAI7,Conventional Hydroelectric,HY,,S,X,X,,,5.8, ,6.0,6.0, ,, , ,RE,X,9,1917,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,,
13902,NorthWestern Energy,2193,Rainbow (MT),MT,Cascade,RAI8,Conventional Hydroelectric,HY,,S,X,X,,,5.8, ,6.0,6.0, ,, , ,RE,X,9,1917,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,,,,,,,,,,
13923,NRG Oswego Harbor Power Operations Inc,2594,Oswego Harbor Power,NY,Oswego,3,Natural Gas Steam Turbine,ST,,S,X,X,,,92.0, ,85.6,86.5, ,N, , ,RE,X,12,1948,12,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
13943,Ocean County Utilities Auth,54569,Bayville Central Facility,NJ,Ocean,SBG1,Petroleum Liquids,IC,,S,X,X,,,0.6, ,0.6,0.6, ,, , ,RE,X,9,1988,12,2002,N,Commercial CHP,5,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
13945,Oakwood Hospital Med Center,50260,Oakwood Hospital & Medical Center,MI,Wayne,300KW,Petroleum Liquids,IC,,S,X,X,,,0.3, ,0.3,0.3, ,N, , ,RE,X,1,1972,8,2005,N,Commercial Non-CHP,4,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
13945,Oakwood Hospital Med Center,50260,Oakwood Hospital & Medical Center,MI,Wayne,EG#1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,4,1989,10,2004,Y,Commercial Non-CHP,4,,NG,,,,,,,,,,N,, ,10M,,,,,,,,,
13945,Oakwood Hospital Med Center,50260,Oakwood Hospital & Medical Center,MI,Wayne,EG#2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,4,1989,10,2004,Y,Commercial Non-CHP,4,,NG,,,,,,,,,,N,, ,,,,,,,,,,
13945,Oakwood Hospital Med Center,50260,Oakwood Hospital & Medical Center,MI,Wayne,EG#3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.5, ,0.5,0.5, ,, , ,RE,X,4,1989,10,2004,Y,Commercial Non-CHP,4,,NG,,,,,,,,,,N,, ,,,,,,,,,,
13949,City of Oberlin - (OH),2933,Oberlin (OH),OH,Lorain,2,Petroleum Liquids,IC,,S,X,X,,,0.9, ,1.0,1.0, ,, , ,RE,X,1,1951,12,2000,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
13949,City of Oberlin - (OH),2933,Oberlin (OH),OH,Lorain,3,Petroleum Liquids,IC,,S,X,X,,,0.6, ,0.6,0.6, ,, , ,RE,X,1,1934,12,2000,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,
13949,City of Oberlin - (OH),2933,Oberlin (OH),OH,Lorain,5,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.0,0.800,2.0,2.0,2.0,N, , ,RE,X,1,1951,3,2014,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,,N,Y
13960,NRG Cabrillo Power Ops Inc,300,Division,CA,San Diego,DIGT,Petroleum Liquids,GT,,W,X,X,,,16.0, ,13.0,14.0, ,, , ,RE,X,11,1968,12,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,303,Kearny,CA,San Diego,KEA1,Natural Gas Fired Combustion Turbine,GT,,W,X,X,KEARNY_7_KY1,KEARNY_7_KY1,17.5,0.850,16.0,16.0,15.9,N, , ,RE,X,4,1972,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,306,Naval Station,CA,San Diego,NSGT,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,26.0, ,20.0,22.0, ,, , ,RE,X,9,1976,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,San Diego,NIG1,Petroleum Liquids,GT,,W,X,X,,,19.0, ,17.0,14.0, ,, , ,RE,X,6,1972,11,2002,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,San Diego,NIG2,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,18.0, ,17.0,18.0, ,, , ,RE,X,6,1972,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,6707,Naval Training Center,CA,San Diego,NTCG,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,16.0, ,13.0,15.0, ,, , ,RE,X,11,1968,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,
13971,City of Odessa - (MO),2148,Odessa,MO,Lafayette,2,Petroleum Liquids,IC,,S,X,X,,,0.2,0.800,0.2,0.2,0.2,N, , ,RE,X,6,1939,3,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N
13971,City of Odessa - (MO),2148,Odessa,MO,Lafayette,5,Petroleum Liquids,IC,,S,X,X,,,1.2,0.800,1.0,1.0,0.5,N, , ,RE,X,6,1957,1,2008,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,N, ,1H,,,,,,,,N,N
13994,Oglethorpe Power Corporation,57209,Rumble Road Energy Center,GA,Monroe,3,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,220.0, ,200.0,200.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
13994,Oglethorpe Power Corporation,57209,Rumble Road Energy Center,GA,Monroe,3A,Natural Gas Fired Combined Cycle,CT,,S,X,,,,220.0, ,200.0,200.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
13994,Oglethorpe Power Corporation,57209,Rumble Road Energy Center,GA,Monroe,3B,Natural Gas Fired Combined Cycle,CT,,S,X,,,,220.0, ,200.0,200.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14030,Oklahoma State University,54779,Oklahoma State University,OK,Payne,GEN3,Natural Gas Steam Turbine,ST,,S,X,X,,,1.5,0.800,1.6,1.7,1.2,N, , ,RE,X,6,1950,1,2010,Y,Commercial CHP,5,T,NG,DFO,,,,,NG,DFO,,,N,N, ,12H,,,,,,,,Y,Y
14063,Oklahoma Gas & Electric Co,2947,Arbuckle,OK,Murray,1,Natural Gas Steam Turbine,ST,,S,X,X,,,73.0, ,74.0,74.0, ,, , ,RE,X,3,1953,9,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,2950,Enid,OK,Garfield,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15.0, ,11.1,11.1, ,, , ,RE,X,11,1965,12,2012,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,2950,Enid,OK,Garfield,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15.0, ,10.5,10.5, ,, , ,RE,X,11,1965,12,2012,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,2950,Enid,OK,Garfield,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15.0, ,11.5,11.5, ,, , ,RE,X,11,1965,12,2012,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,2950,Enid,OK,Garfield,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,15.0, ,10.5,10.5, ,, , ,RE,X,11,1965,12,2012,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,2952,Muskogee,OK,Muskogee,3,Natural Gas Steam Turbine,ST,,S,X,X,,,173.0, ,171.0,171.0, ,, , ,RE,X,5,1956,12,2010,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,2958,Woodward,OK,Woodward,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,11.0, ,9.5,9.5, ,, , ,RE,X,6,1963,12,2012,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,6095,Sooner,OK,Noble,RR1,Conventional Steam Coal,ST,,J,X,X,,,950.0, ,885.0,885.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,SUB,,,,,,,,,,,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,7185,Conoco,OK,Kay,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,33.0, ,31.5,31.5, ,, , ,RE,X,6,1991,6,2006,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14063,Oklahoma Gas & Electric Co,7185,Conoco,OK,Kay,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,33.0, ,28.3,28.3, ,, , ,RE,X,6,1991,6,2006,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14164,City of Orangeburg - (SC),7480,Rowesville Rd Plant,SC,Orangeburg,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4.8, ,4.2,4.8, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14164,City of Orangeburg - (SC),7480,Rowesville Rd Plant,SC,Orangeburg,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4.8, ,4.2,4.8, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14165,NRG Power Midwest LP,2836,Avon Lake,OH,Lorain,6,Natural Gas Steam Turbine,ST,,S,X,X,,,75.0, ,10.0,18.0, ,N, , ,RE,X,1,1949,1,2002,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,OVER,,,,,,,,,
14165,NRG Power Midwest LP,2861,Niles Power Plant,OH,Trumbull,1,Conventional Steam Coal,ST,,S,X,X,98370493,98370493,132.8,0.850,108.0,108.0, ,N, , ,RE,X,1,1954,10,2012,N,IPP Non-CHP,2,X,BIT,,,,,,DFO,,,,N,, ,OVER,,N,,,Y,N,,,
14165,NRG Power Midwest LP,2861,Niles Power Plant,OH,Trumbull,2,Conventional Steam Coal,ST,,S,X,X,98370495,98370495,132.8,0.850,108.0,108.0, ,N, , ,RE,X,1,1954,6,2012,N,IPP Non-CHP,2,X,BIT,,,,,,DFO,,,,N,, ,OVER,,N,,,Y,N,,,
14165,NRG Power Midwest LP,3096,Brunot Island,PA,Allegheny,1B,Petroleum Liquids,GT,,S,X,X,38367981,38367981,25.5,0.850,15.0,15.0,15.0,N, , ,RE,X,3,1972,5,2014,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N
14165,NRG Power Midwest LP,3096,Brunot Island,PA,Allegheny,1C,Petroleum Liquids,GT,,S,X,X,38367983,38367983,25.5,0.850,15.0,15.0,15.0,N, , ,RE,X,3,1972,5,2014,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N
14165,NRG Power Midwest LP,3098,Elrama Power Plant,PA,Washington,1,Conventional Steam Coal,ST,,S,X,X,38367995,38367995,100.0,0.850,93.0,93.0, ,N, , ,RE,X,4,1952,3,2014,N,IPP Non-CHP,2,X,BIT,,,,,,DFO,,,,N,N, ,,,Y,,,,,,N,N
14165,NRG Power Midwest LP,3098,Elrama Power Plant,PA,Washington,2,Conventional Steam Coal,ST,,S,X,X,38367997,38367997,100.0,0.800,93.0,93.0, ,N, , ,RE,X,1,1953,3,2014,N,IPP Non-CHP,2,X,BIT,,,,,,DFO,,,,N,N, ,,,Y,,,,,,N,N
14165,NRG Power Midwest LP,3098,Elrama Power Plant,PA,Washington,3,Conventional Steam Coal,ST,,S,X,X,38367999,38367999,125.0,0.850,103.0,103.0, ,N, , ,RE,X,9,1954,3,2014,N,IPP Non-CHP,2,X,BIT,,,,,,DFO,,,,N,N, ,,,Y,,,,,,N,N
14165,NRG Power Midwest LP,3098,Elrama Power Plant,PA,Washington,4,Conventional Steam Coal,ST,,S,X,X,38368001,38368001,185.0,0.850,171.0,171.0, ,N, , ,RE,X,10,1960,3,2014,N,IPP Non-CHP,2,X,BIT,,,,,,DFO,,,,N,N, ,,,Y,,,,,,N,N
14165,NRG Power Midwest LP,3099,F R Phillips,PA,Allegheny,1,Conventional Steam Coal,ST,,S,X,X,,,69.0, ,58.0,58.0, ,, , ,RE,X,1,1943,12,2002,N,IPP Non-CHP,2,X,BIT,,,,,,,,,,,, ,,,,,,,,,,
14165,NRG Power Midwest LP,3099,F R Phillips,PA,Allegheny,2,Conventional Steam Coal,ST,,S,X,X,,,81.0, ,59.0,59.0, ,, , ,RE,X,11,1949,12,2002,N,IPP Non-CHP,2,X,BIT,,,,,,,,,,,, ,,,,,,,,,,
14165,NRG Power Midwest LP,3099,F R Phillips,PA,Allegheny,3,Conventional Steam Coal,ST,,S,X,X,,,81.0, ,59.0,59.0, ,, , ,RE,X,9,1950,12,2002,N,IPP Non-CHP,2,X,BIT,,,,,,,,,,,, ,,,,,,,,,,
14165,NRG Power Midwest LP,3099,F R Phillips,PA,Allegheny,4,Conventional Steam Coal,ST,,S,X,X,,,179.0, ,134.0,134.0, ,, , ,RE,X,2,1956,12,2002,N,IPP Non-CHP,2,X,BIT,,,,,,,,,,,, ,,,,,,,,,,
14165,NRG Power Midwest LP,3138,New Castle Plant,PA,Lawrence,1,Conventional Steam Coal,ST,,S,X,X,,,35.0,0.800,40.0,40.0, ,N, , ,RE,X,11,1939,12,1993,N,IPP Non-CHP,2,X,BIT,,,,,,,,,,N,, ,,,,,,,,,,
14165,NRG Power Midwest LP,3138,New Castle Plant,PA,Lawrence,2,Conventional Steam Coal,ST,,S,X,X,,,35.0,0.800,40.0,40.0, ,N, , ,RE,X,11,1947,12,1993,N,IPP Non-CHP,2,X,BIT,,,,,,,,,,N,, ,,,,,,,,,,
14199,City of Osage City - (KS),1313,Osage City,KS,OSAGE,9,Petroleum Liquids,IC,,S,X,X,,,0.8,0.800,0.7,0.7,0.4,N, , ,RE,X,6,2001,1,2009,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,N
14203,City of Osawatomie - (KS),1314,Osawatomie City of,KS,MIAMI,3,Petroleum Liquids,IC,,S,X,X,,,0.4, ,0.3,0.3, ,N, , ,RE,X,88,1934,4,1990,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,10,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1992,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,11,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1993,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,12,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1999,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14232,Otter Tail Power Co,1943,Hoot Lake,MN,Otter Tail,1,Conventional Steam Coal,ST,,S,X,X,,,7.5, ,7.7,7.7, ,, , ,RE,X,8,1948,12,2005,N,Electric Utility,1,X,SUB,,,,,,,,,,N,, ,,,,,,,,,N,
14232,Otter Tail Power Co,3352,Lake Preston,SD,Kingsbury,1,Petroleum Liquids,GT,,S,X,X,,,24.1,0.900,21.2,28.8,8.0,N, , ,RE,X,0,1948,1,1978,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,N,
14246,City of Owatonna - (MN),2003,Owatonna,MN,Steele,5,Natural Gas Steam Turbine,ST,,S,X,X,,,6.0, ,5.0,5.0, ,, , ,RE,X,5,1957,1,2009,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14246,City of Owatonna - (MN),2003,Owatonna,MN,Steele,6,Natural Gas Steam Turbine,ST,,S,X,X,,,20.0, ,20.6,20.6, ,, , ,RE,X,7,1969,10,2011,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN1,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.0, ,8.6,9.4, ,, , ,RE,X,4,1948,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN2,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.0, ,8.6,9.4, ,, , ,RE,X,4,1948,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN3,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.0, ,8.6,9.4, ,, , ,RE,X,4,1948,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
14254,Oxy Vinyls LP,50471,Deer Park Plant,TX,Harris,GEN4,Natural Gas Fired Combined Cycle,CT,,S,X,,,,81.0, ,69.7,76.1, ,, , ,RE,X,12,1985,2,2004,Y,Industrial CHP,7,,NG,,,,,,,,,,,, ,,,,,,,,,,
14276,City of Oxford - (KS),7432,Oxford (KS),KS,Sumner,1,Petroleum Liquids,IC,,S,X,X,,,1.1, ,0.6,0.6, ,, , ,RE,X,5,1986,12,2005,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14276,City of Oxford - (KS),7432,Oxford (KS),KS,Sumner,2,Petroleum Liquids,IC,,S,X,X,,,1.1, ,0.6,0.6, ,, , ,RE,X,5,1986,12,2005,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,
14276,City of Oxford - (KS),7432,Oxford (KS),KS,Sumner,3,Petroleum Liquids,IC,,S,X,X,,,1.1, ,0.6,0.6, ,, , ,RE,X,5,1986,12,2005,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,1,Natural Gas Steam Turbine,ST,,S,X,X,,,100.0, ,90.0,95.0, ,, , ,RE,X,10,1952,12,2005,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,Y,Y
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,2,Natural Gas Steam Turbine,ST,,S,X,X,,,100.0, ,90.0,94.0, ,, , ,RE,X,11,1952,12,2005,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,Y,Y
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,3,Natural Gas Steam Turbine,ST,,S,X,X,,,100.0, ,91.0,96.0, ,, , ,RE,X,9,1953,12,2005,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,N,, ,,,,,,,,,Y,Y
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,NY,Albany,4,Natural Gas Steam Turbine,ST,,S,X,X,,,100.0, ,94.0,91.0, ,, , ,RE,X,8,1954,12,2005,N,IPP Non-CHP,2,X,NG,RFO,,,,,,,,,,, ,,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co,214,Alta Powerhouse,CA,Placer,2,Conventional Hydroelectric,HY,,S,X,X,BONNIEN_7_N002,BONNIEN_7_N002,1.0, ,1.0,1.0, ,, , ,RE,X,11,1902,7,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,226,Coal Canyon,CA,Butte,1,Conventional Hydroelectric,HY,,S,X,X,CLARKRD_7_N002,CLARKRD_7_N002,1.0,1.000,0.9,0.9,0.0,N, , ,RE,X,12,1907,1,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,,
14328,Pacific Gas & Electric Co,246,Humboldt Bay,CA,Humboldt,ST1,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.900,52.0,52.0,3.0,N, , ,RE,X,12,1956,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co,246,Humboldt Bay,CA,Humboldt,ST2,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.900,53.0,53.0,3.0,N, , ,RE,X,12,1958,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,2,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.900,107.0,107.0,5.0,N, , ,RE,X,12,1948,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,3,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.900,107.0,107.0,5.0,N, , ,RE,X,1,1949,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,4,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2,0.900,163.0,163.0,10.0,, , ,RE,X,11,1958,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,GT1,Petroleum Liquids,GT,,S,X,X,,,56.2, ,52.0,52.0, ,, , ,RE,X,6,1976,5,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,250,Kerckhoff,CA,Fresno,H2,Conventional Hydroelectric,HY,,S,X,X,KERCK1G2_7_B1,KERCK1G2_7_B1,11.3,1.000,12.6,12.6,0.5,N, , ,RE,X,8,1920,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,,
14328,Pacific Gas & Electric Co,6212,Mobile GT,CA,Humboldt,1,Petroleum Liquids,GT,,S,X,X,,,13.3, ,15.0,15.0, ,, , ,RE,X,8,1975,3,2007,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,6212,Mobile GT,CA,Humboldt,2,Petroleum Liquids,GT,,S,X,X,,,13.3, ,15.0,15.0, ,, , ,RE,X,8,1975,9,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,6212,Mobile GT,CA,Humboldt,3,Petroleum Liquids,GT,,S,X,X,,,13.3, ,15.0,15.0, ,, , ,RE,X,6,1976,9,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,55937,TESLA Power Project,CA,Alameda,GTG1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,55937,TESLA Power Project,CA,Alameda,GTG2,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,55937,TESLA Power Project,CA,Alameda,GTG3,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,55937,TESLA Power Project,CA,Alameda,GTG4,Natural Gas Fired Combined Cycle,CT,,S,X,,,,188.0, ,162.0,188.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,55937,TESLA Power Project,CA,Alameda,STG1,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,285.0, ,246.0,248.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,55937,TESLA Power Project,CA,Alameda,STG2,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,285.0, ,246.0,248.0, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,
14328,Pacific Gas & Electric Co,56820,Britton Powerhouse,CA,SHASTA,1,Conventional Hydroelectric,HY,,S,X,X,,,2.8, ,2.8,2.8, ,, , ,IP,X, , , , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,,,,,,,,,,
